02.10.2019	SK.160/200 BR накладки с дод кріпленням	Розсувна	4	0	0	4	339,79	1019,38	0,00	1359,17
02.10.2019	SK.1250 BR комплект направляючих	Розсувна	4	0	0	4	3752,74	3752,74	0,00	7505,48
02.10.2019	SBK.K 94 P7 зачіп відкидний	Розсувна	587	0	45	542	5726,14	0,00	441,18	5284,96
02.10.2019	VS.U.360-1 подовжувач	ProPilot	25	0	6	19	440,10	0,00	105,62	334,48
02.10.2019	SL.K.U. 3-3 петля рамна верх	ProPilot	107	0	6	101	684,88	0,00	38,81	646,07
02.10.2019	SK.U.1.20-13 LS кронштейн	ProPilot	40	0	2	38	866,28	0,00	43,66	822,62
02.10.2019	SK.U.1 20-13 RS кронштейн	ProPilot	59	0	2	57	1274,40	0,00	43,20	1231,20
02.10.2019	OS1.U.875-1 шина KT	ProPilot	28	0	2	26	657,49	0,00	48,05	609,44
02.10.2019	OS1.U.700 шина KT	ProPilot	45	0	1	44	888,84	0,00	19,94	868,90
02.10.2019	OS1.U.525 шина	ProPilot	21	0	1	20	363,89	0,00	17,33	346,56
02.10.2019	MK.U.700-2 блокада KT	ProPilot	18	0	1	17	518,40	0,00	28,80	489,60
02.10.2019	MK.U.500-2 блокада KT	ProPilot	73	0	1	72	1866,27	0,00	25,73	1840,54
02.10.2019	M.U.700-1 подовжувач блокади	ProPilot	47	0	1	46	949,49	0,00	20,21	929,28
02.10.2019	GM.U.N.800.KT засув	ProPilot	17	0	5	12	389,84	0,00	114,66	275,18
02.10.2019	GM.U.N.2100-2.KT засув	ProPilot	39	0	1	38	1926,24	0,00	49,99	1876,25
02.10.2019	FL.K.U.6.100 петля на стулку	ProPilot	104	0	6	98	998,78	0,00	57,98	940,80
02.10.2019	EL.K.U. 3-3 SL петля на раму	ProPilot	107	0	6	101	571,72	0,00	32,33	539,39
02.10.2019	E.U.3 кутник	ProPilot	10	0	1	9	245,28	0,00	24,53	220,75
02.10.2019	E.U.1 кутник	ProPilot	101	0	7	94	1401,44	0,00	98,02	1303,42
02.10.2019	E.K.U.3 кутник	ProPilot	4	0	1	3	105,65	0,00	26,41	79,24
02.10.2019	E.K.U.1 кутник	ProPilot	99	0	3	96	1718,16	0,00	52,56	1665,60
02.10.2019	DL.K.U.20-13 LS кронштейн поворотний	ProPilot	4	0	2	2	96,14	0,00	48,07	48,07
02.10.2019	AS.T.U.13 зачіп для мікровентиляції	ProPilot	97	0	4	93	156,24	0,00	6,48	149,76
02.10.2019	ALS.FSS.U RS механізм	ProPilot	38	0	1	37	732,79	0,00	19,28	713,51
02.10.2019	ALS.FSS.U LS механізм	ProPilot	22	0	2	20	424,63	0,00	38,95	385,68
02.10.2019	ALS WSK 60 KT зачіп	ProPilot	59	0	3	56	379,49	0,00	19,29	360,20
02.10.2019	WSK BN-FC SL зачіп штульповий	ActivPilot	196	0	8	188	1965,22	0,00	80,44	1884,78
02.10.2019	WSK 76 підкладка	ActivPilot	88	0	2	86	540,92	0,00	12,46	528,46
02.10.2019	WSK 134 SL зачіп	ActivPilot	364	0	36	328	682,66	0,00	67,82	614,84
02.10.2019	TFE елемент трьох-функціональний	ActivPilot	64	0	4	60	2500,80	0,00	159,07	2341,73
02.10.2019	SK2.A 20-13 LS кронштейн	ActivPilot	1	0	1	0	438,91	0,00	438,91	0,00
02.10.2019	SL.KS 3-6 петля рамна верх	ActivPilot	760	0	80	680	10350,37	0,00	1117,45	9232,92
02.10.2019	SK2.A 20-13 RS кронштейн	ActivPilot	3	0	1	2	1297,70	0,00	466,29	831,41
02.10.2019	SK2 20-13.P.RS кронштейн	ActivPilot	222	0	20	202	8575,09	0,00	775,91	7799,18
02.10.2019	SK2 20-13.P.LS кронштейн	ActivPilot	117	0	5	112	4612,83	0,00	199,57	4413,26
02.10.2019	SK2 20-13 RS кронштейн	ActivPilot	31	0	1	30	1295,95	0,00	41,65	1254,30
02.10.2019	SK2 20-13 LS кронштейн	ActivPilot	9	0	1	8	370,29	0,00	41,12	329,17
02.10.2019	SK1 20-13.P.RS кронштейн	ActivPilot	80	0	10	70	2473,92	0,00	310,80	2163,12
02.10.2019	SK1 20-13.P.LS кронштейн	ActivPilot	46	0	4	42	1454,64	0,00	127,44	1327,20
02.10.2019	SBS.K 152 P5 зачіп протизламний	ActivPilot	56	0	2	54	542,97	0,00	19,39	523,58
02.10.2019	SBK.K 152 P5 зачіп відкидний	ActivPilot	65	0	2	63	688,07	0,00	21,19	666,88
02.10.2019	SBA.K 552+0,5 зачіп	ActivPilot	8	0	8	0	18,05	0,00	18,05	0,00
02.10.2019	OS2 800 шина	ActivPilot	260	0	25	235	10754,72	0,00	1062,00	9692,72
02.10.2019	OS2 1025-1 шина	ActivPilot	73	0	4	69	3848,51	0,00	211,58	3636,93
02.10.2019	OS1 600 шина	ActivPilot	129	0	14	115	3999,89	0,00	436,12	3563,77
02.10.2019	MSL-OS RS механізм провітрювання	ActivPilot	143	0	18	125	1524,45	0,00	192,67	1331,78
02.10.2019	MSL-OS LS механізм провітрювання	ActivPilot	52	0	4	48	558,00	0,00	43,92	514,08
02.10.2019	MK 750-1 блокада додаткова	ActivPilot	93	0	2	91	4017,32	0,00	88,42	3928,90
02.10.2019	MK 500-1 блокада додаткова	ActivPilot	132	0	6	126	4172,79	0,00	194,26	3978,53
02.10.2019	MK 250-1 блокада додаткова	ActivPilot	119	0	2	117	3074,63	0,00	51,96	3022,67
02.10.2019	M 750-1 блокада	ActivPilot	271	0	24	247	9154,65	0,00	830,31	8324,34
02.10.2019	M 500-1 блокада	ActivPilot	364	0	34	330	8834,60	0,00	828,65	8005,95
02.10.2019	KE SL подовжувач	ActivPilot	35	0	2	33	721,20	0,00	42,41	678,79
